Timestamp,longitude,latitude,Speed,Operatorname,Operator,CGI,Node,HR,id,LAC,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,rssi,ARFCN,DL_bitrate,UL_bitrate,PSC,Altitude,Height,Accuracy,Location,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,TESTDOWNLINK,TESTUPLINK,TESTDOWNLINKMAX,TESTUPLINKMAX,Test_Status,DataConnection_Type,DataConnection_Info,Layer,Filemark,IMEI,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,IMSI,MSISDN,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION_NAME,VERSION_CODE,DEVICE,BAND,BANDWIDTH,SIN(LAT2),COS(LAT2),LONG2-LONG1,COS(LONG2-LONG1),SIN(LAT1)*SIN(LAT2),cos(lat1) * cos(lat2) ,cos(lat1) * cos(lat2) * cos(long2 – long1)],(sin(lat1) * sin(lat2)) + cos(lat1) * cos(lat2) * cos(long2 – long1)],ARCOS,3963*ARCOS,KILOMETERS(D2),(D2)^2,(Tx-Rx)^2+(D2)^2,D3 = sqrt((Tx-Rx)^2+(D2)^2)
2022.11.14_15.28.33,80.155351,12.842388,1,40440,40440,4.04E+14,706562,22.6519337,20,42107,4G,4G,-66,-9,6.8,-,-63,1615,0,0,228,-66,-66,9,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,19,14,AC802,A47B,180879892,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272525954,0.962148432,0.003093,0.999995217,0.074962109,0.925034408,0.925029984,0.999992093,0.003976658,15.75949635,25.36245089,643.2539152,2179.110015,46.68093846
2022.11.14_15.28.41,80.155351,12.842388,1,40440,40440,4.04E+14,706562,22.6519337,20,42107,4G,4G,-66,-9,-1.8,-,-63,1615,0,0,228,-66,-66,9,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,LOG_END,,,,19,14,AC802,A47B,180879892,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272525954,0.962148432,0.003093,0.999995217,0.074962109,0.925034408,0.925029984,0.999992093,0.003976658,15.75949635,25.36245089,643.2539152,2179.110015,46.68093846
2022.11.14_15.28.52,80.155284,12.842417,1,40440,40440,4.04E+14,706562,22.6519337,20,42107,4G,4G,-65,-11,0.8,-,-63,1615,20,21,228,0,0,15,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,LOG START,,,,6,14,AC802,A47B,180879892,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272553856,0.962140528,0.003026,0.999995422,0.074969784,0.92502681,0.925022575,0.999992359,0.003909256,15.49238023,24.93256917,621.6330056,2157.489106,46.44877938
2022.11.14_15.28.52,80.155308,12.842429,0,40440,40440,4.04E+14,706562,22.6519337,20,42107,4G,4G,-65,-11,0.8,-,-63,1615,0,0,228,-66,-66,10,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,6,14,AC802,A47B,180879892,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272565402,0.962137257,0.00305,0.999995349,0.07497296,0.925023665,0.925019363,0.999992323,0.0039185,15.52901731,24.99153083,624.5766132,2160.432713,46.48045517
2022.11.14_15.29.04,80.155308,12.842429,0,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-72,-14,4.8,-,-63,1615,0,0,266,-66,-66,10,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,,CELL_RESELECTION_4G4G,404-40-42107-706562-20-1615-228:404-40-42107-705135-22-1615-266,,,16,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272565402,0.962137257,0.005076,0.999987117,0.074624103,0.925375094,0.925363173,0.999987276,0.005044631,19.99187148,32.17379842,1035.153305,2650.389405,51.4819328
2022.11.14_15.29.08,80.155308,12.842429,0,40440,40440,4.04E+14,705135,23.20441989,20,42107,4G,4G,-74,-16,-3,-,-63,1615,0,0,264,-66,-66,10,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,,CELL_RESELECTION_4G4G,404-40-42107-705135-22-1615-266:404-40-42107-705135-20-1615-264,,,4,14,AC26F,A47B,180514580,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272565402,0.962137257,0.005076,0.999987117,0.074624103,0.925375094,0.925363173,0.999987276,0.005044631,19.99187148,32.17379842,1035.153305,2650.389405,51.4819328
2022.11.14_15.29.13,80.155308,12.842429,0,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-79,-18,-1.6,-,-65,39150,5,0,15,-66,-66,10,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,,HANDOVER_DATA_4G4G,404-40-42107-705135-20-1615-264:404-40-42107-605135-15-39150-15,,,4,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.272565402,0.962137257,-0.000317,0.99999995,0.073470445,0.926524653,0.926524607,0.999995052,0.003145833,12.46693708,20.06359038,402.547659,1861.023759,43.13958459
2022.11.14_15.29.14,80.155216,12.842488,6,40440,40440,4.04E+14,605135,22.09944751,15,42107,4G,4G,-79,-18,-6.2,-,-63,39150,0,0,15,-67,-67,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,21,,,,,1,F,93BCF,A47B,154914575,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.272622167,0.962121174,-0.000409,0.999999916,0.073485747,0.926509165,0.926509088,0.999994834,0.003214201,12.7378783,20.49962802,420.2347488,1878.710849,43.3440982
2022.11.14_15.29.20,80.155216,12.842488,6,40440,40440,4.04E+14,706562,22.6519337,20,42107,4G,4G,-76,-11,-3,-,-63,1615,0,0,228,-67,-67,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,,HANDOVER_DATA_4G4G,404-40-42107-605135-15-39150-15:404-40-42107-706562-20-1615-228,,,6,14,AC802,A47B,180879892,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272622167,0.962121174,0.002958,0.999995625,0.074988574,0.925008202,0.925004156,0.99999273,0.003813153,15.11152374,24.31964006,591.4448927,2127.300993,46.1226733
2022.11.14_15.29.21,80.155137,12.842545,3,40440,40440,4.04E+14,706562,22.6519337,20,42107,4G,4G,-76,-11,-3,-,-63,1615,1,9,228,-68,-68,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,0,,,,,2,14,AC802,A47B,180879892,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272677008,0.962105633,0.002879,0.999995856,0.075003659,0.924993261,0.924989427,0.999993086,0.003718504,14.73642951,23.71598441,562.4479167,2098.304017,45.80724852
2022.11.14_15.29.22,80.155137,12.842545,3,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-76,-14,-3,-,-63,1615,7,2,266,-68,-68,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,,HANDOVER_DATA_4G4G,404-40-42107-706562-20-1615-228:404-40-42107-705135-22-1615-266,,,2,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272677008,0.962105633,0.004905,0.999987971,0.074654659,0.925344678,0.925333547,0.999988206,0.004856716,19.24716674,30.97531232,959.469973,2574.706073,50.74156159
2022.11.14_15.29.30,80.155059,12.842605,2,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-73,-13,-3,-,-63,1615,0,0,266,-69,-69,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,7,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272734734,0.962089271,0.004827,0.99998835,0.074670464,0.925328941,0.925318161,0.999988625,0.004769736,18.90246347,30.42056616,925.4108457,2540.646946,50.40483058
2022.11.14_15.29.39,80.154974,12.842656,3,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-76,-13,-2.6,-,-63,1615,0,0,266,-68,-68,4,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,15,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.2727838,0.96207536,0.004742,0.999988757,0.074683897,0.925315562,0.925305158,0.999989056,0.004678543,18.54106754,29.83895579,890.3632827,2505.599383,50.05596251
2022.11.14_15.29.50,80.154888,12.842696,1,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-77,-15,-2.6,-,-63,1615,0,0,266,-67,-67,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,21,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272822283,0.962064448,0.004656,0.999989161,0.074694433,0.925305067,0.925295037,0.99998947,0.004589017,18.1862734,29.26796998,856.6140666,2471.850167,49.71770476
2022.11.14_15.29.58,80.154888,12.842696,1,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-77,-15,-2,-,-63,1615,0,0,266,-67,-67,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,LOG_END,,,,21,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272822283,0.962064448,0.004656,0.999989161,0.074694433,0.925305067,0.925295037,0.99998947,0.004589017,18.1862734,29.26796998,856.6140666,2471.850167,49.71770476
2022.11.14_15.30.16,80.154893,12.842712,0,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-74,-15,-3,-,-63,1615,40,92,266,0,0,11,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,LOG START,,,,7,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272837676,0.962060083,0.004661,0.999989138,0.074698648,0.925300868,0.925290817,0.999989465,0.004590245,18.19113905,29.27580048,857.0724938,2472.308594,49.72231485
2022.11.14_15.30.17,80.154893,12.84271,0,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-74,-15,-3,-,-63,1615,32,26,266,-67,-67,7,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,8,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272835751,0.962060628,0.004661,0.999989138,0.074698121,0.925301393,0.925291342,0.999989463,0.004590675,18.1928447,29.27854546,857.2332244,2472.469324,49.7239311
2022.11.14_15.30.32,80.154827,12.842775,3,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-74,-13,3.8,-,-63,1615,196,10,266,-67,-67,5,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,21,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272898285,0.962042892,0.004595,0.999989443,0.074715241,0.925284334,0.925274566,0.999989808,0.004514944,17.89272239,28.79554542,829.1834359,2444.419536,49.44107135
2022.11.14_15.30.42,80.15474,12.842823,3,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-74,-13,-1.6,-,-63,1615,0,0,266,-66,-66,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,29,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272944463,0.962029792,0.004508,0.999989839,0.074727884,0.925271735,0.925262333,0.999990217,0.004423297,17.52952783,28.21104044,795.8628028,2411.098903,49.1029419
2022.11.14_15.30.52,80.154648,12.842872,3,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-71,-13,6.2,-,-63,1615,0,0,266,-68,-68,4,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,33,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272991602,0.962016416,0.004416,0.999990249,0.07474079,0.92525887,0.925249849,0.999990639,0.004326951,17.14770495,27.59655608,761.5699075,2376.806008,48.75249745
2022.11.14_15.30.58,80.154648,12.842872,3,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-71,-13,0.2,-,-63,1615,0,0,266,-68,-68,4,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,LOG PAUSE,,,,33,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.272991602,0.962016416,0.004416,0.999990249,0.07474079,0.92525887,0.925249849,0.999990639,0.004326951,17.14770495,27.59655608,761.5699075,2376.806008,48.75249745
2022.11.14_15.31.25,80.154608,12.842894,0,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-77,-13,-3,-,-63,1615,48,15,266,0,0,7,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,LOG START,,,,7,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273012766,0.96201041,0.004376,0.999990425,0.074746585,0.925253094,0.925244235,0.999990819,0.004285,16.98145416,27.32900136,746.8743152,2362.110415,48.60154746
2022.11.14_15.31.25,80.154635,12.842883,0,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-77,-13,-3,-,-63,1615,19,15,266,-68,-68,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,8,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273002184,0.962013413,0.004403,0.999990307,0.074743687,0.925255982,0.925247013,0.999990701,0.004312582,17.09076072,27.50491322,756.5202514,2371.756351,48.70068122
2022.11.14_15.31.34,80.154571,12.84295,4,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-73,-12,3.8,-,-63,1615,115,11,266,-70,-70,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,16,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273066638,0.96199512,0.004339,0.999990587,0.074761334,0.925238388,0.925229678,0.999991012,0.0042398,16.80232813,27.04072596,731.2008607,2346.436961,48.44003469
2022.11.14_15.31.46,80.154482,12.842977,3,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-74,-12,-0.8,-,-63,1615,59,3,266,-68,-68,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,26,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273092612,0.961987747,0.00425,0.999990969,0.074768445,0.925231296,0.92522294,0.999991386,0.004150777,16.4495298,26.47295208,700.817192,2316.053292,48.12539134
2022.11.14_15.32.00,80.154393,12.843022,3,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-75,-12,2.2,-,-63,1615,0,0,266,-67,-67,4,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,38,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273135901,0.961975457,0.004161,0.999991343,0.074780297,0.925219476,0.925211466,0.999991763,0.00405875,16.08482666,25.88601927,670.0859937,2285.322094,47.80504256
2022.11.14_15.32.09,80.154313,12.843081,3,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-74,-11,2.2,-,-63,1615,3,2,266,-71,-71,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,46,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273192657,0.96195934,0.004081,0.999991673,0.074795836,0.925203975,0.925196271,0.999992106,0.003973297,15.74617669,25.34101498,642.1670401,2257.40314,47.51213677
2022.11.14_15.32.18,80.154253,12.843151,1,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-74,-11,4.6,-,-63,1615,3,2,266,-72,-72,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,46,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273259994,0.961940214,0.004021,0.999991916,0.074814272,0.92518558,0.9251781,0.999992372,0.003905872,15.47896902,24.91098592,620.5572193,2235.793319,47.2841762
2022.11.14_15.32.20,80.154253,12.843151,1,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-74,-11,4.6,-,-63,1615,3,2,266,-72,-72,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,LOG_END,,,,46,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273259994,0.961940214,0.004021,0.999991916,0.074814272,0.92518558,0.9251781,0.999992372,0.003905872,15.47896902,24.91098592,620.5572193,2235.793319,47.2841762
2022.11.14_15.32.32,80.154238,12.8432,2,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-78,-11,5,-,-63,1615,213,33,266,0,0,13,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,3,LOG START,,,,7,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273307128,0.961926823,0.004006,0.999991976,0.074827176,0.925172701,0.925165277,0.999992453,0.003884999,15.39625241,24.77786644,613.9426655,2229.178766,47.21417971
2022.11.14_15.32.32,80.154209,12.843234,3,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-78,-11,5,-,-63,1615,213,33,266,-69,-69,7,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,3,,,,,7,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273339834,0.96191753,0.003977,0.999992092,0.074836131,0.925163763,0.925156446,0.999992577,0.003853093,15.26980596,24.5743706,603.8996906,2219.135791,47.10770415
2022.11.14_15.32.44,80.154166,12.843317,1,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-79,-12,0,-,-63,1615,68,3,266,-71,-71,5,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,3,,,,,17,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273419672,0.96189484,0.003934,0.999992262,0.074857989,0.925141939,0.92513478,0.999992769,0.003802823,15.07058921,24.25376233,588.2449869,2203.481087,46.94125144
2022.11.14_15.32.52,80.15407,12.843294,2,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-83,-12,0,-,-63,1615,128,4,266,-70,-70,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,3,,,,,24,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273397548,0.961901128,0.003838,0.999992635,0.074851932,0.925147987,0.925141173,0.999993105,0.003713389,14.71616105,23.6833655,560.9018012,2176.137901,46.64909325
2022.11.14_15.33.07,80.153976,12.843292,2,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-87,-13,-2.2,-,-63,1615,0,1,266,-70,-70,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,3,,,,,37,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273395625,0.961901675,0.003744,0.999992991,0.074851405,0.925148513,0.925142029,0.999993434,0.003623744,14.36089596,23.11162174,534.1470596,2149.38316,46.36144044
2022.11.14_15.33.18,80.153976,12.843292,2,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-85,-13,-2.6,-,-63,1615,0,0,266,-70,-70,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,3,LOG_END,,,,39,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273395625,0.961901675,0.003744,0.999992991,0.074851405,0.925148513,0.925142029,0.999993434,0.003623744,14.36089596,23.11162174,534.1470596,2149.38316,46.36144044
2022.11.14_15.33.31,80.153906,12.843318,0,40440,40440,4.04E+14,700325,23.20441989,20,42107,4G,4G,-87,-13,-2.6,-,-63,1615,241,132,495,0,0,5,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,LOG START,,,,6,14,AAFA5,A47B,179283220,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273420634,0.961894566,0.003318,0.999994495,0.07488639,0.925113492,0.9251084,0.99999479,0.003227989,12.79252094,20.58756682,423.8479075,2039.084007,45.15621782
2022.11.14_15.33.31,80.153903,12.843319,0,40440,40440,4.04E+14,700325,23.20441989,20,42107,4G,4G,-87,-13,-2.6,-,-63,1615,241,132,495,-71,-71,5,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,6,14,AAFA5,A47B,179283220,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273421596,0.961894293,0.003315,0.999994505,0.074886654,0.925113229,0.925108146,0.9999948,0.003224986,12.78061855,20.56841178,423.0595632,2038.295663,45.14748789
2022.11.14_15.33.44,80.1538,12.843366,6,40440,40440,4.04E+14,700325,23.20441989,20,42107,4G,4G,-88,-13,-4.6,-,-63,1615,2,1,495,-72,-72,5,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,17,14,AAFA5,A47B,179283220,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273466805,0.961881441,0.003212,0.999994842,0.074899036,0.925100869,0.925096097,0.999995132,0.003120125,12.36505698,19.89963027,395.9952847,2011.231385,44.84675445
2022.11.14_15.33.51,80.153848,12.843456,4,40440,40440,4.04E+14,700325,23.20441989,20,42107,4G,4G,-95,-17,-2.4,-,-70,1615,0,0,495,-71,-71,4,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,24,14,AAFA5,A47B,179283220,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273553373,0.961856825,0.00326,0.999994686,0.074922746,0.925077194,0.925072279,0.999995024,0.003154641,12.50184171,20.11976395,404.8049015,2020.041002,44.94486624
2022.11.14_15.33.52,80.153848,12.843456,4,40440,40440,4.04E+14,706562,22.6519337,20,42107,4G,4G,-86,-12,-2.4,-,-70,1615,0,0,228,-71,-71,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,,HANDOVER_DATA_4G4G,404-40-42107-700325-20-1615-495:404-40-42107-706562-20-1615-228,,,24,14,AC802,A47B,180879892,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273553373,0.961856825,0.00159,0.999998736,0.075244715,0.924754051,0.924752882,0.999997597,0.002192239,8.687843886,13.98172943,195.4887579,1731.344858,41.60943232
2022.11.14_15.34.00,80.153921,12.843522,4,40440,40440,4.04E+14,706562,22.6519337,20,42107,4G,4G,-85,-14,2.6,-,-63,1615,0,0,228,-73,-73,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,,,,,3,14,AC802,A47B,180879892,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273616855,0.961838769,0.001663,0.999998617,0.075262177,0.92473669,0.924735412,0.999997589,0.002196008,8.702777817,14.00576326,196.1614046,1732.017505,41.6175144
2022.11.14_15.34.05,80.153921,12.843522,4,40440,40440,4.04E+14,706562,22.6519337,20,42107,4G,4G,-85,-14,4.4,-,-63,1615,0,0,228,-73,-73,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,2,LOG_END,,,,3,14,AC802,A47B,180879892,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273616855,0.961838769,0.001663,0.999998617,0.075262177,0.92473669,0.924735412,0.999997589,0.002196008,8.702777817,14.00576326,196.1614046,1732.017505,41.6175144
2022.11.14_15.34.17,80.1539,12.843533,0,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-83,-11,4.4,-,-63,1615,54,6,266,0,0,5,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,3,LOG START,,,,5,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273627435,0.961835759,0.003668,0.999993273,0.074914871,0.925085115,0.925078892,0.999993764,0.003531695,13.99610773,22.524552,507.355443,2122.591543,46.0715915
2022.11.14_15.34.17,80.153901,12.843532,0,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-83,-11,4.4,-,-63,1615,54,6,266,-74,-74,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,3,,,,,6,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273626473,0.961836032,0.003669,0.999993269,0.074914608,0.925085379,0.925079152,0.99999376,0.003532703,14.00010074,22.53097813,507.6449755,2122.881075,46.07473359
2022.11.14_15.34.32,80.153937,12.843616,3,40440,40440,4.04E+14,705135,23.20441989,22,42107,4G,4G,-81,-12,4.4,-,-63,1615,571,27,266,-73,-73,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,3,,,,,19,16,AC26F,A47B,180514582,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273707266,0.961813044,0.003705,0.999993136,0.074936728,0.925063269,0.92505692,0.999993648,0.003564374,14.12561613,22.73297556,516.7881778,2132.024278,46.17384842
2022.11.14_15.34.39,80.153937,12.843616,3,40440,40440,4.04E+14,706562,22.6519337,20,42107,4G,4G,-84,-13,3.8,-,-63,1615,0,0,228,-73,-73,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,,HANDOVER_DATA_4G4G,404-40-42107-705135-22-1615-266:404-40-42107-706562-20-1615-228,,,24,14,AC802,A47B,180879892,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273707266,0.961813044,0.001679,0.99999859,0.075287046,0.924711958,0.924710655,0.999997701,0.00214423,8.497583906,13.67553567,187.020276,1722.876376,41.50754601
2022.11.14_15.34.44,80.153997,12.843693,3,40440,40440,4.04E+14,706562,22.6519337,20,42107,4G,4G,-85,-13,-1,-,-65,1615,0,0,228,-70,-70,5,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.101.126.137,1,,,,,5,14,AC802,A47B,180879892,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L3,20,0.273781325,0.961791966,0.001739,0.999998488,0.075307417,0.924691693,0.924690295,0.999997712,0.002139144,8.477427016,13.6430963,186.1340767,1721.990177,41.49686948
